n,seconds
1422,36.595
1423,36.634
1424,36.637
1425,36.639
1426,36.641
1427,36.708
1428,36.711
1429,36.713
1430,36.809
1431,36.899
1432,36.903
1433,36.907
1434,36.910
1435,36.914
1436,36.919
1437,36.924
1438,36.928
1439,36.931
1440,36.933
1441,36.936
1442,36.939
1443,36.942
1444,36.945
1445,37.075
1446,37.078
1447,37.081
1448,37.197
1449,37.201
1450,37.204
1451,37.321
1452,37.325
1453,37.328
1454,37.445
1455,37.449
1456,37.452
1457,37.581
1458,37.587
1459,37.591
1460,37.720
1461,37.724
1462,37.728
1463,37.796
1464,37.854
1465,37.857
1466,37.859
1467,37.861
1468,37.863
1469,37.865
1470,37.867
1471,37.870
1472,37.872
1473,37.875
1474,37.877
1475,37.880
1476,37.883
1477,37.885
1478,37.888
1479,37.890
1480,37.893
1481,37.896
1482,37.898
1483,37.901
1484,37.904
1485,37.937
1486,37.999
1487,38.125
1488,38.129
1489,38.132
1490,38.136
1491,38.281
1492,38.286
1493,38.291
1494,38.295
1495,38.480
1496,38.485
1497,38.491
1498,38.495
1499,38.657
1500,38.662
1501,38.667
1502,38.671
1503,38.821
1504,38.825
1505,38.828
1506,38.832
1507,38.965
1508,38.969
1509,38.973
1510,38.977
1511,39.109
1512,39.113
1513,39.117
1514,39.120
1515,39.263
1516,39.267
1517,39.271
1518,39.274
1519,39.401
1520,39.405
1521,39.409
1522,39.413
1523,39.557
1524,39.561
1525,39.566
1526,39.570
1527,39.710
1528,39.715
1529,39.720
1530,39.724
1531,39.874
1532,39.881
1533,39.886
1534,39.890
1535,40.045
1536,40.051
1537,40.055
1538,40.059
1539,40.223
1540,40.228
1541,40.233
1542,40.238
1543,40.415
1544,40.420
1545,40.425
1546,40.430
1547,40.606
1548,40.610
1549,40.615
1550,40.633
1551,40.788
1552,40.792
1553,40.797
1554,40.800
1555,40.943
1556,40.948
1557,40.952
1558,40.956
1559,41.103
1560,41.109
1561,41.113
1562,41.116
1563,41.264
1564,41.269
1565,41.273
1566,41.277
1567,41.399
1568,41.403
1569,41.406
1570,41.536
1571,41.540
1572,41.544
1573,41.671
1574,41.675
1575,41.678
1576,41.805
1577,41.809
1578,41.813
1579,41.946
1580,41.950
1581,41.954
1582,42.081
1583,42.086
1584,42.090
1585,42.257
1586,42.262
1587,42.266
1588,42.315
1589,42.330
1590,42.333
1591,42.598
1592,42.602
1593,42.727
1594,42.799
1595,42.800
1596,42.802
1597,42.836
1598,42.839
1599,42.841
1600,42.843
1601,42.845
1602,42.848
1603,42.850
1604,42.907
1605,42.910
1606,42.912
1607,42.987
1608,43.046
1609,43.048
1610,43.051
1611,43.053
1612,43.056
1613,43.058
1614,43.061
1615,43.064
1616,43.066
1617,43.069
1618,43.072
1619,43.075
1620,43.078
1621,43.080
1622,43.209
1623,43.213
1624,43.217
1625,43.455
1626,43.463
1627,43.470
1628,43.606
1629,43.610
1630,43.614
1631,43.755
1632,43.760
1633,43.763
1634,43.912
1635,43.918
1636,43.922
1637,44.109
1638,44.115
1639,44.120
1640,44.212
1641,44.293
1642,44.296
1643,44.298
