n,seconds
1312,28.826
1313,28.833
1314,28.840
1315,28.847
1316,28.865
1317,28.897
1318,28.917
1319,28.946
1320,28.971
1321,29.014
1322,29.022
1323,29.046
1324,29.090
1325,29.108
1326,29.141
1327,29.159
1328,29.188
1329,29.208
1330,29.255
1331,29.265
1332,29.318
1333,29.396
1334,29.410
1335,29.427
1336,29.441
1337,29.468
1338,29.511
1339,29.520
1340,29.529
1341,29.562
1342,29.630
1343,29.640
1344,29.658
1345,29.689
1346,29.707
1347,29.737
1348,29.754
1349,29.783
1350,29.789
1351,29.806
1352,29.833
1353,29.850
1354,29.880
1355,29.886
1356,29.892
1357,29.916
1358,29.956
1359,29.964
1360,29.981
1361,30.009
1362,30.015
1363,30.032
1364,30.063
1365,30.069
1366,30.089
1367,30.123
1368,30.130
1369,30.149
1370,30.181
1371,30.199
1372,30.232
1373,30.239
1374,30.265
1375,30.307
1376,30.316
1377,30.334
1378,30.367
1379,30.385
1380,30.413
1381,30.421
1382,30.439
1383,30.467
1384,30.484
1385,30.511
1386,30.517
1387,30.523
1388,30.545
1389,30.590
1390,30.600
1391,30.631
1392,30.679
1393,30.690
1394,30.716
1395,30.761
1396,30.797
1397,30.868
1398,30.913
1399,30.924
1400,30.934
1401,30.968
1402,31.007
1403,31.016
1404,31.034
1405,31.062
1406,31.078
1407,31.105
1408,31.111
1409,31.127
1410,31.154
1411,31.182
1412,31.233
1413,31.242
1414,31.252
1415,31.261
1416,31.279
1417,31.312
1418,31.319
1419,31.326
1420,31.333
1421,31.359
1422,31.402
1423,31.410
1424,31.430
1425,31.459
1426,31.477
1427,31.505
1428,31.512
1429,31.531
1430,31.574
1431,31.615
1432,31.656
1433,31.687
1434,31.706
1435,31.736
1436,31.743
1437,31.750
1438,31.756
1439,31.762
1440,31.769
1441,31.775
1442,31.801
1443,31.855
1444,31.884
1445,31.893
1446,31.904
1447,31.915
1448,31.960
1449,32.030
1450,32.044
1451,32.088
1452,32.158
1453,32.170
1454,32.197
1455,32.249
1456,32.266
1457,32.272
1458,32.279
1459,32.285
1460,32.321
1461,32.383
1462,32.394
1463,32.404
1464,32.430
1465,32.472
1466,32.489
1467,32.518
1468,32.544
1469,32.585
1470,32.593
1471,32.601
1472,32.609
1473,32.618
1474,32.645
1475,32.694
1476,32.704
1477,32.732
1478,32.742
1479,32.751
1480,32.760
1481,32.770
1482,32.779
1483,32.807
1484,32.854
1485,32.881
1486,32.929
1487,32.938
1488,32.962
1489,33.004
1490,33.031
1491,33.040
1492,33.049
1493,33.058
1494,33.075
1495,33.106
1496,33.135
1497,33.145
1498,33.156
1499,33.167
1500,33.178
1501,33.189
1502,33.231
1503,33.299
1504,33.337
1505,33.402
1506,33.439
1507,33.501
1508,33.529
1509,33.558
1510,33.577
1511,33.607
1512,33.614
1513,33.621
1514,33.628
1515,33.646
1516,33.682
1517,33.689
1518,33.696
1519,33.702
1520,33.736
1521,33.792
1522,33.804
1523,33.829
1524,33.877
1525,33.897
1526,33.940
1527,33.967
1528,33.973
1529,33.990
1530,34.043
1531,34.103
1532,34.115
1533,34.127
1534,34.144
1535,34.173
1536,34.179
1537,34.208
1538,34.257
1539,34.266
1540,34.302
1541,34.365
1542,34.384
1543,34.395
1544,34.405
1545,34.416
1546,34.447
1547,34.459
1548,34.469
1549,34.482
1550,34.493
1551,34.503
1552,34.530
1553,34.574
1554,34.584
1555,34.594
1556,34.604
1557,34.615
1558,34.642
1559,34.734
1560,34.827
1561,34.838
1562,34.851
1563,34.880
1564,34.930
1565,34.939
1566,34.959
1567,34.992
1568,35.026
1569,35.086
1570,35.105
1571,35.111
1572,35.118
1573,35.137
1574,35.168
1575,35.175
1576,35.208
1577,35.270
1578,35.282
1579,35.319
1580,35.394
1581,35.394
1582,35.424
1583,35.446
1584,35.467
1585,35.500
1586,35.509
1587,35.516
1588,35.534
1589,35.562
1590,35.579
1591,35.607
1592,35.614
1593,35.633
1594,35.666
1595,35.683
1596,35.720
1597,35.731
1598,35.761
1599,35.807
1600,35.818
1601,35.843
1602,35.886
1603,35.896
1604,35.922
1605,35.965
1606,35.976
1607,36.027
1608,36.125
1609,36.135
1610,36.147
1611,36.165
1612,36.195
1613,36.202
1614,36.220
1615,36.265
1616,36.276
1617,36.324
1618,36.383
1619,36.393
1620,36.404
1621,36.422
1622,36.453
1623,36.459
1624,36.476
1625,36.506
1626,36.524
1627,36.553
1628,36.570
1629,36.599
1630,36.616
1631,36.646
1632,36.653
1633,36.661
1634,36.678
1635,36.708
1636,36.727
1637,36.757
1638,36.763
1639,36.783
1640,36.811
1641,36.828
1642,36.856
1643,36.862
1644,36.881
1645,36.909
1646,36.916
1647,36.933
1648,36.962
1649,36.968
1650,36.987
1651,37.018
1652,37.042
1653,37.090
1654,37.101
1655,37.112
1656,37.165
1657,37.252
1658,37.268
1659,37.285
1660,37.311
1661,37.354
1662,37.363
1663,37.388
1664,37.443
1665,37.451
1666,37.458
1667,37.493
1668,37.558
1669,37.573
1670,37.581
1671,37.599
1672,37.630
1673,37.636
1674,37.656
1675,37.702
1676,37.709
1677,37.727
1678,37.755
1679,37.761
1680,37.767
1681,37.773
1682,37.780
1683,37.786
1684,37.795
1685,37.823
1686,37.872
1687,37.900
1688,37.951
1689,37.979
1690,38.043
1691,38.089
1692,38.098
1693,38.106
1694,38.114
1695,38.123
1696,38.152
1697,38.197
1698,38.224
1699,38.233
1700,38.241
1701,38.250
1702,38.258
1703,38.284
1704,38.342
1705,38.386
1706,38.457
1707,38.494
1708,38.557
1709,38.583
1710,38.623
1711,38.648
1712,38.693
1713,38.705
1714,38.734
1715,38.763
1716,38.770
1717,38.776
1718,38.782
1719,38.800
1720,38.828
1721,38.834
1722,38.860
1723,38.906
1724,38.925
1725,38.967
1726,38.996
1727,39.002
1728,39.027
1729,39.072
1730,39.081
1731,39.114
1732,39.172
1733,39.183
1734,39.199
1735,39.227
1736,39.245
1737,39.273
1738,39.280
1739,39.296
1740,39.327
1741,39.356
1742,39.400
1743,39.409
1744,39.429
1745,39.458
1746,39.474
1747,39.501
1748,39.507
1749,39.525
1750,39.551
1751,39.557
1752,39.575
1753,39.621
1754,39.632
1755,39.664
1756,39.711
1757,39.721
1758,39.775
1759,39.864
1760,39.880
1761,39.896
1762,39.920
1763,39.961
1764,39.973
1765,40.003
1766,40.033
1767,40.050
1768,40.083
1769,40.100
1770,40.128
1771,40.145
1772,40.173
1773,40.180
1774,40.197
1775,40.224
1776,40.239
1777,40.264
1778,40.289
1779,40.336
1780,40.346
1781,40.362
1782,40.389
1783,40.395
1784,40.402
1785,40.418
1786,40.450
1787,40.457
1788,40.476
1789,40.506
1790,40.514
1791,40.532
1792,40.564
1793,40.583
1794,40.619
1795,40.626
1796,40.632
1797,40.671
1798,40.733
1799,40.743
1800,40.754
1801,40.771
1802,40.799
1803,40.805
1804,40.821
1805,40.848
1806,40.854
1807,40.877
1808,40.921
1809,40.931
1810,40.960
1811,41.018
1812,41.075
1813,41.131
1814,41.185
