n,seconds
1146,222.109
1147,222.382
1148,222.601
1149,222.861
1150,223.028
1151,223.364
1152,223.529
1153,223.825
1154,224.031
1155,224.310
1156,224.488
1157,224.828
1158,224.902
1159,225.076
1160,225.416
1161,225.596
1162,225.870
1163,226.087
1164,226.373
1165,226.445
1166,226.620
1167,226.967
1168,227.137
1169,227.451
1170,227.643
1171,227.922
1172,228.130
