boot,corpus,point,sha,kind,idx,seconds,n
1788461874,tiny,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,3,0.0019,3
1788461874,synth100,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,open,0,0.1356,3
1788461874,synth100,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,1,0.1316,3
1788461874,synth100,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,2,0.1358,3
1788461874,synth100,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,3,0.1333,3
1788461874,synth300,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,open,0,1.9943,3
1788461874,synth300,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,1,1.9866,3
1788461874,synth300,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,2,1.8223,3
1788461874,synth300,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,3,1.8484,3
1788461874,idemo,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,open,0,1.0009,3
1788461874,idemo,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,1,0.8550,3
1788461874,idemo,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,2,0.8686,3
1788461874,idemo,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,3,0.8237,3
1788461874,mono,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,open,0,106.1158,3
1788461874,mono,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,1,108.6915,3
1788461874,mono,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,2,109.4238,3
1788461874,mono,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,3,102.6324,3
1788461874,ffi,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,open,0,35.9262,3
1788461874,ffi,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,1,35.8640,3
1788461874,ffi,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,2,37.1220,3
1788461874,ffi,p00,4600b24c6d95a25ff081ad37b63b2a01c29d43a5,edit,3,35.2613,3
1788461874,tiny,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,open,0,0.0046,3
1788461874,tiny,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,edit,1,0.0030,3
1788461874,tiny,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,edit,2,0.0033,3
1788461874,tiny,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,edit,3,0.0019,3
1788461874,synth100,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,open,0,0.1558,3
1788461874,synth100,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,edit,1,0.1456,3
1788461874,synth100,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,edit,2,0.1348,3
1788461874,synth100,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,edit,3,0.1288,3
1788461874,synth300,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,open,0,1.9466,3
1788461874,synth300,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,edit,1,1.9754,3
1788461874,synth300,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,edit,2,1.9337,3
1788461874,synth300,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,edit,3,1.8577,3
1788461874,idemo,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,open,0,0.8279,3
1788461874,idemo,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,edit,1,0.8134,3
1788461874,idemo,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,edit,2,0.8121,3
1788461874,idemo,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,edit,3,0.7744,3
1788461874,mono,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,open,0,101.9774,3
1788461874,mono,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,edit,1,110.5401,3
1788461874,mono,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,edit,2,115.2413,3
1788461874,mono,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,edit,3,104.0384,3
1788461874,ffi,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,open,0,34.3313,3
1788461874,ffi,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,edit,1,35.6572,3
1788461874,ffi,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,edit,2,36.6813,3
1788461874,ffi,p01,3baeb0b5adc6b21be4b86e79346192bfbcc6e043,edit,3,33.6680,3
1788461874,tiny,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,open,0,0.0043,3
1788461874,tiny,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,edit,1,0.0024,3
1788461874,tiny,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,edit,2,0.0038,3
1788461874,tiny,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,edit,3,0.0019,3
1788461874,synth100,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,open,0,0.1257,3
1788461874,synth100,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,edit,1,0.1327,3
1788461874,synth100,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,edit,2,0.1300,3
1788461874,synth100,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,edit,3,0.1165,3
1788461874,synth300,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,open,0,1.9693,3
1788461874,synth300,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,edit,1,2.0474,3
1788461874,synth300,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,edit,2,2.1469,3
1788461874,synth300,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,edit,3,1.9727,3
1788461874,idemo,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,open,0,0.8972,3
1788461874,idemo,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,edit,1,0.8508,3
1788461874,idemo,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,edit,2,0.8352,3
1788461874,idemo,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,edit,3,0.8536,3
1788461874,mono,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,open,0,104.8104,3
1788461874,mono,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,edit,1,112.7144,3
1788461874,mono,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,edit,2,112.2035,3
1788461874,mono,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,edit,3,103.5784,3
1788461874,ffi,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,open,0,33.3664,3
1788461874,ffi,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,edit,1,35.4926,3
1788461874,ffi,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,edit,2,36.0415,3
1788461874,ffi,p02,aeffba0a4fb46ce3cb7ecf7ae04dcb3c50167779,edit,3,34.2582,3
1788461874,tiny,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,open,0,0.0045,3
1788461874,tiny,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,1,0.0028,3
1788461874,tiny,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,2,0.0039,3
1788461874,tiny,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,3,0.0020,3
1788461874,synth100,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,open,0,0.1422,3
1788461874,synth100,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,1,0.1365,3
1788461874,synth100,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,2,0.1321,3
1788461874,synth100,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,3,0.1440,3
1788461874,synth300,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,open,0,1.9337,3
1788461874,synth300,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,1,2.1380,3
1788461874,synth300,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,2,1.8857,3
1788461874,synth300,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,3,1.8196,3
1788461874,idemo,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,open,0,0.8706,3
1788461874,idemo,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,1,0.8501,3
1788461874,idemo,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,2,0.9069,3
1788461874,idemo,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,3,0.8226,3
1788461874,mono,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,open,0,99.5711,3
1788461874,mono,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,1,113.1537,3
1788461874,mono,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,2,113.1379,3
1788461874,mono,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,3,106.7166,3
1788461874,ffi,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,open,0,34.4260,3
1788461874,ffi,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,1,32.4713,3
1788461874,ffi,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,2,34.3152,3
1788461874,ffi,p03,ed084329d6eef03d287aad4da3c13c2568515c5e,edit,3,34.4226,3
1788461874,tiny,p04,64f03fce29369b2878614fb136c38ae2fac4265c,open,0,0.0053,3
1788461874,tiny,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,1,0.0032,3
1788461874,tiny,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,2,0.0037,3
1788461874,tiny,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,3,0.0019,3
1788461874,synth100,p04,64f03fce29369b2878614fb136c38ae2fac4265c,open,0,0.1446,3
1788461874,synth100,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,1,0.1352,3
1788461874,synth100,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,2,0.1467,3
1788461874,synth100,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,3,0.1555,3
1788461874,synth300,p04,64f03fce29369b2878614fb136c38ae2fac4265c,open,0,2.0224,3
1788461874,synth300,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,1,1.9373,3
1788461874,synth300,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,2,1.8610,3
1788461874,synth300,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,3,1.8960,3
1788461874,idemo,p04,64f03fce29369b2878614fb136c38ae2fac4265c,open,0,0.8132,3
1788461874,idemo,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,1,0.8920,3
1788461874,idemo,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,2,0.8536,3
1788461874,idemo,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,3,0.8385,3
1788461874,mono,p04,64f03fce29369b2878614fb136c38ae2fac4265c,open,0,96.9854,3
1788461874,mono,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,1,109.2303,3
1788461874,mono,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,2,108.1038,3
1788461874,mono,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,3,103.8003,3
1788461874,ffi,p04,64f03fce29369b2878614fb136c38ae2fac4265c,open,0,34.9634,3
1788461874,ffi,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,1,33.9172,3
1788461874,ffi,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,2,36.3212,3
1788461874,ffi,p04,64f03fce29369b2878614fb136c38ae2fac4265c,edit,3,32.4983,3
1788461874,tiny,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,open,0,0.0043,3
1788461874,tiny,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,1,0.0026,3
1788461874,tiny,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,2,0.0043,3
1788461874,tiny,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,3,0.0020,3
1788461874,synth100,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,open,0,0.1594,3
1788461874,synth100,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,1,0.1440,3
1788461874,synth100,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,2,0.1340,3
1788461874,synth100,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,3,0.1420,3
1788461874,synth300,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,open,0,2.0080,3
1788461874,synth300,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,1,2.0836,3
1788461874,synth300,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,2,2.1468,3
1788461874,synth300,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,3,1.8075,3
1788461874,idemo,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,open,0,0.9347,3
1788461874,idemo,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,1,0.8507,3
1788461874,idemo,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,2,0.8508,3
1788461874,idemo,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,3,0.8207,3
1788461874,mono,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,open,0,98.8597,3
1788461874,mono,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,1,110.3059,3
1788461874,mono,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,2,115.2096,3
1788461874,mono,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,3,112.5783,3
1788461874,ffi,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,open,0,33.1122,3
1788461874,ffi,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,1,33.5561,3
1788461874,ffi,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,2,33.7914,3
1788461874,ffi,p05,755f909ff5c263c3f49e9a6c04ad827c1c3874ba,edit,3,30.2287,3
1788461874,tiny,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,open,0,0.0042,3
1788461874,tiny,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,1,0.0025,3
1788461874,tiny,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,2,0.0029,3
1788461874,tiny,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,3,0.0026,3
1788461874,synth100,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,open,0,0.0706,3
1788461874,synth100,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,1,0.0634,3
1788461874,synth100,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,2,0.0613,3
1788461874,synth100,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,3,0.0669,3
1788461874,synth300,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,open,0,0.3767,3
1788461874,synth300,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,1,0.3913,3
1788461874,synth300,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,2,0.3740,3
1788461874,synth300,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,3,0.3899,3
1788461874,idemo,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,open,0,0.4734,3
1788461874,idemo,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,1,0.4771,3
1788461874,idemo,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,2,0.4880,3
1788461874,idemo,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,3,0.4676,3
1788461874,mono,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,open,0,53.5266,3
1788461874,mono,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,1,61.0108,3
1788461874,mono,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,2,56.9635,3
1788461874,mono,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,3,57.5133,3
1788461874,ffi,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,open,0,9.3857,3
1788461874,ffi,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,1,9.9732,3
1788461874,ffi,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,2,8.8746,3
1788461874,ffi,p06,52b0b62f7d829d39a41a275a01c6a2d579318400,edit,3,8.6874,3
1788461874,tiny,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,open,0,0.0046,3
1788461874,tiny,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,1,0.0047,3
1788461874,tiny,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,2,0.0029,3
1788461874,tiny,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,3,0.0023,3
1788461874,synth100,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,open,0,0.0682,3
1788461874,synth100,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,1,0.0685,3
1788461874,synth100,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,2,0.0632,3
1788461874,synth100,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,3,0.0717,3
1788461874,synth300,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,open,0,0.3762,3
1788461874,synth300,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,1,0.3794,3
1788461874,synth300,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,2,0.4018,3
1788461874,synth300,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,3,0.3798,3
1788461874,idemo,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,open,0,0.4423,3
1788461874,idemo,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,1,0.4601,3
1788461874,idemo,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,2,0.4919,3
1788461874,idemo,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,3,0.4561,3
1788461874,mono,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,open,0,50.4737,3
1788461874,mono,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,1,61.4863,3
1788461874,mono,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,2,59.3188,3
1788461874,mono,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,3,58.0690,3
1788461874,ffi,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,open,0,9.1912,3
1788461874,ffi,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,1,9.5042,3
1788461874,ffi,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,2,8.6837,3
1788461874,ffi,p07,c9424396bc7c2f40686e576ac99b23c77687cfee,edit,3,8.1907,3
1788461874,tiny,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,open,0,0.0048,3
1788461874,tiny,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,1,0.0025,3
1788461874,tiny,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,2,0.0035,3
1788461874,tiny,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,3,0.0025,3
1788461874,synth100,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,open,0,0.0769,3
1788461874,synth100,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,1,0.0627,3
1788461874,synth100,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,2,0.0582,3
1788461874,synth100,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,3,0.0639,3
1788461874,synth300,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,open,0,0.4155,3
1788461874,synth300,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,1,0.4060,3
1788461874,synth300,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,2,0.4182,3
1788461874,synth300,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,3,0.4620,3
1788461874,idemo,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,open,0,0.5196,3
1788461874,idemo,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,1,0.5190,3
1788461874,idemo,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,2,0.5176,3
1788461874,idemo,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,3,0.4645,3
1788461874,mono,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,open,0,50.2771,3
1788461874,mono,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,1,63.0693,3
1788461874,mono,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,2,59.6683,3
1788461874,mono,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,3,56.4045,3
1788461874,ffi,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,open,0,9.7654,3
1788461874,ffi,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,1,9.7281,3
1788461874,ffi,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,2,8.8722,3
1788461874,ffi,p08,502b1a9e8bc83755f8c566574e4c8c6d976b92ca,edit,3,8.7362,3
1788461874,tiny,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,open,0,0.0048,3
1788461874,tiny,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,1,0.0027,3
1788461874,tiny,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,2,0.0032,3
1788461874,tiny,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,3,0.0025,3
1788461874,synth100,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,open,0,0.0773,3
1788461874,synth100,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,1,0.0687,3
1788461874,synth100,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,2,0.0671,3
1788461874,synth100,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,3,0.0948,3
1788461874,synth300,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,open,0,0.4460,3
1788461874,synth300,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,1,0.4557,3
1788461874,synth300,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,2,0.4392,3
1788461874,synth300,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,3,0.4582,3
1788461874,idemo,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,open,0,0.4983,3
1788461874,idemo,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,1,0.4991,3
1788461874,idemo,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,2,0.5205,3
1788461874,idemo,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,3,0.5184,3
1788461874,mono,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,open,0,51.0417,3
1788461874,mono,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,1,63.6825,3
1788461874,mono,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,2,58.0943,3
1788461874,mono,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,3,60.0563,3
1788461874,ffi,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,open,0,9.6793,3
1788461874,ffi,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,1,9.8682,3
1788461874,ffi,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,2,8.5940,3
1788461874,ffi,p09,5f33dd3c2a7a2621d052210ccbf645ac6944016c,edit,3,8.0284,3
1788461874,tiny,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,open,0,0.0042,3
1788461874,tiny,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,1,0.0023,3
1788461874,tiny,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,2,0.0029,3
1788461874,tiny,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,3,0.0023,3
1788461874,synth100,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,open,0,0.0655,3
1788461874,synth100,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,1,0.0621,3
1788461874,synth100,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,2,0.0620,3
1788461874,synth100,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,3,0.0651,3
1788461874,synth300,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,open,0,0.3880,3
1788461874,synth300,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,1,0.3946,3
1788461874,synth300,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,2,0.4129,3
1788461874,synth300,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,3,0.3903,3
1788461874,idemo,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,open,0,0.4851,3
1788461874,idemo,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,1,0.5086,3
1788461874,idemo,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,2,0.4861,3
1788461874,idemo,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,3,0.5005,3
1788461874,mono,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,open,0,50.2842,3
1788461874,mono,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,1,61.5226,3
1788461874,mono,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,2,60.6446,3
1788461874,mono,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,3,60.3851,3
1788461874,ffi,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,open,0,9.5522,3
1788461874,ffi,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,1,9.8974,3
1788461874,ffi,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,2,9.0696,3
1788461874,ffi,p10,45c62cccf3dbf862c4c25a513b9685fdb3d4a82e,edit,3,9.2236,3
1788461874,tiny,p11,406e50d90eb704f98322f2a2ab6de211d988c676,open,0,0.0046,3
1788461874,tiny,p11,406e50d90eb704f98322f2a2ab6de211d988c676,edit,1,0.0027,3
1788461874,tiny,p11,406e50d90eb704f98322f2a2ab6de211d988c676,edit,2,0.0033,3
1788461874,tiny,p11,406e50d90eb704f98322f2a2ab6de211d988c676,edit,3,0.0026,3
1788461874,synth100,p11,406e50d90eb704f98322f2a2ab6de211d988c676,open,0,0.0697,3
1788461874,synth100,p11,406e50d90eb704f98322f2a2ab6de211d988c676,edit,1,0.0660,3
1788461874,synth100,p11,406e50d90eb704f98322f2a2ab6de211d988c676,edit,2,0.0599,3
1788461874,synth100,p11,406e50d90eb704f98322f2a2ab6de211d988c676,edit,3,0.0672,3
1788461874,synth300,p11,406e50d90eb704f98322f2a2ab6de211d988c676,open,0,0.3978,3
1788461874,synth300,p11,406e50d90eb704f98322f2a2ab6de211d988c676,edit,1,0.3957,3
